Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
11:38:27,11/10/2022,812354125,3480534059,101.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
8:22:36,10/8/2022,4808614002,8630025948,7961.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
23:33:45,10/17/2022,2138890430,6139899030,6425.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
8:43:39,11/5/2022,9997613096,7319099801,5042.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
8:44:13,10/12/2022,6432747016,3364976584,13005.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:33:17,10/8/2022,3115773619,5219685098,7948.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
14:22:59,10/12/2022,267264610,9796752519,3193.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:56:04,10/12/2022,9330449479,1407059664,56.59,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
14:45:18,10/8/2022,9962045497,3042738562,5410.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:16:14,10/10/2022,1776318571,26759363,1570.33,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,0,Normal_Small_Fan_Out
18:12:14,10/16/2022,1026910769,1328684316,17625.45,Euro,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:28:57,10/20/2022,383489048,8162772866,112.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:04:18,10/13/2022,4582326752,8915041868,2133.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:33:52,10/9/2022,1694104039,7177919153,816.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:51:33,11/6/2022,2766868603,7356667058,4783.61,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
13:21:05,10/16/2022,4264806366,8422283032,7281.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
16:40:22,10/29/2022,3316463457,2099593406,611.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:29:43,10/24/2022,1582959327,1924467912,4642.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
20:16:40,10/14/2022,9120100934,6391122401,727.86,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out
1:57:04,11/11/2022,2332112949,356107325,12362.7,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
14:47:00,10/13/2022,4586434128,2587105294,9100.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
6:32:20,10/18/2022,7409730898,3390406670,771.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
9:12:03,10/16/2022,2354794695,8032038488,3215.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:38:02,11/8/2022,6760874236,7911779746,19609.94,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
0:40:27,10/27/2022,7417752379,9790149414,14319.84,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:09:11,10/24/2022,1007869400,3606054599,4642.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
16:44:27,10/20/2022,1221942003,4307611300,8213.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:21:45,10/28/2022,1600039815,304952273,14686.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:56:30,10/17/2022,7784865836,3060107409,320.03,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out
19:37:21,11/1/2022,9288535184,9830889510,6993.38,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Fan_In
12:12:10,10/22/2022,4696164729,2590422278,147.65,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
0:16:46,10/8/2022,1297981007,9754275737,9676.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:15:59,10/8/2022,6138997545,3166538002,1837.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:18:24,10/30/2022,6660736799,1808330826,1643.46,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
14:17:08,11/3/2022,8786731312,3054818356,1144.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:33:12,10/22/2022,5599249157,3675454891,10800.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
22:10:14,10/22/2022,6019989915,6824527841,9858.7,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
20:39:29,10/14/2022,5464377535,1687149830,435.79,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Small_Fan_Out
21:34:01,10/31/2022,5698329844,7934393971,13976.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
19:27:57,10/23/2022,2509831973,9818397332,33737.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:08:51,11/3/2022,6873376202,5579783757,8500.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:12:45,11/4/2022,1311251347,3017412329,6343.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:55:44,10/18/2022,6454073715,8278486897,5638.68,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Fan_In
15:14:06,10/13/2022,7576934528,9369598914,1175.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:55:20,10/22/2022,1631244049,3879485543,5853.34,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_In
22:53:56,11/1/2022,224425963,1653688545,4431.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
17:19:57,10/17/2022,3985941315,4471750018,14646.29,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:08:47,10/13/2022,3874454137,3565644960,12596.74,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
2:56:24,10/12/2022,1166631358,9616608281,6455.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
12:05:45,11/3/2022,5417977969,3348144886,10155.82,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:47:35,10/31/2022,8352825161,8858485407,17712.7,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Small_Fan_Out
22:50:38,11/8/2022,7468424181,3450618590,29154.66,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
2:50:59,10/18/2022,8560083612,7274540444,16752.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
8:02:12,10/14/2022,2894464010,6763214003,1808.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
10:47:03,11/4/2022,550176933,65078587,5535.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:27:05,10/28/2022,234737197,6838676192,6857.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:13:12,10/31/2022,9460993034,1092112908,124.47,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:34:58,10/28/2022,6707959264,9670631384,25481.58,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Small_Fan_Out
9:10:31,10/15/2022,318946466,2945886850,14964.18,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:13:57,11/10/2022,3977257015,1522882325,12927.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
16:12:42,11/1/2022,4828097337,2702639917,5099.83,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_In
0:49:57,10/8/2022,2709154044,4465168513,2081.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:51:00,10/28/2022,5090332437,8832054752,2015.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:12:29,11/7/2022,8947248273,2033512670,7894.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
1:12:43,10/15/2022,71437056,3500851133,11057.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:32:41,11/4/2022,1104703194,2865839735,10453.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:55:26,11/6/2022,4038338383,4061414129,5891.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
19:48:03,11/10/2022,7767852235,1098904063,6475.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:40:58,10/9/2022,2367554160,4110645834,5923.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:04:19,10/27/2022,5559917083,5596120052,11556.58,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Fan_In
19:57:00,10/18/2022,2415599111,2876269471,1386.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
19:11:19,10/18/2022,8251429562,9929704345,330.6,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Small_Fan_Out
21:46:10,10/12/2022,6026801614,7746918258,876.91,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:31:34,11/7/2022,7384526439,7621482783,1410.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:48:00,10/26/2022,9151353049,5553472786,2487.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:55:32,10/30/2022,3744120617,8106154722,12042.82,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
0:11:09,11/4/2022,1079932626,8753972700,15576.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
21:58:35,10/29/2022,7939476806,9339934828,7700.36,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:41:45,10/24/2022,6125990835,3572853968,1184.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:18:29,11/7/2022,8413261661,8891331318,1128.98,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
20:09:57,10/16/2022,5238099085,2280717790,8608.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:17:13,10/25/2022,3206942177,8336248984,5951.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
8:44:43,11/6/2022,2453933570,2149635745,1222.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:41:31,10/18/2022,1370021806,9890378946,11811.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:05:36,10/22/2022,4847952523,8574286119,3712.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:29:07,10/31/2022,7114138082,2372912621,13894.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
20:40:01,10/24/2022,2347129812,6555552325,5408.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:04:39,10/25/2022,188929394,2302022638,2165.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
1:46:21,10/17/2022,7916068028,3779085370,18288.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:38:22,10/13/2022,156152202,9012193530,923.49,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:40:03,10/21/2022,1527528255,2082151261,2596.86,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:42:59,11/6/2022,2269444242,6651217471,7010.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:42:26,11/4/2022,6814329496,7483786711,2715.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
13:45:19,11/11/2022,7401960069,3870255805,3247.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:48:04,10/11/2022,3474800855,1041674283,12404.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
16:51:46,10/18/2022,3221526356,3883356734,754.56,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:41:55,11/2/2022,6267362288,6987682937,9143.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
21:17:43,10/31/2022,3892307481,6383343079,515.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:03:06,11/2/2022,8719076291,4183496732,6484.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:25:00,10/10/2022,5765157929,7537292128,12102.14,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:08:51,10/11/2022,4931682406,9343933853,6988.82,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:19:25,11/2/2022,6894477562,648231879,9870.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
17:11:30,10/8/2022,4036496501,1735234947,6008.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
13:47:08,11/5/2022,2207144112,5807746710,768.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
23:59:11,11/6/2022,3954481733,6692401185,9099.51,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out
16:35:14,10/20/2022,3806538532,3480045593,13556.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:51:28,11/11/2022,6094353937,8553918468,5613.74,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Fan_In
14:54:47,10/8/2022,3621927221,6446420714,1122.84,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
13:33:03,10/8/2022,5384394026,5293917983,15011.61,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:34:05,10/31/2022,5164994106,246493104,269.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:59:18,10/16/2022,1292546756,2070250882,6760.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
17:16:57,10/9/2022,2073480359,6485252047,5590.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
12:17:43,10/24/2022,5301026293,5109071950,2339.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:19:09,10/11/2022,389024076,8784289138,392.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:19:35,10/19/2022,699719500,1088276121,5586.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:38:47,10/28/2022,5638700575,4174357728,16985.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
21:44:19,10/7/2022,1008340236,339701644,4697.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:58:13,10/22/2022,2790083909,7703057240,3231.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:07:46,11/9/2022,3776739959,6078731317,993.0,Yen,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:20:51,10/22/2022,603896444,4791980526,14721.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
21:04:08,10/14/2022,6456155293,6195663911,6942.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:47:38,10/14/2022,5968673443,6434194030,154.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:31:02,11/9/2022,1227971791,639793398,24605.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:52:07,11/5/2022,271028787,8782403437,21794.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:37:26,11/11/2022,5315284576,4349854229,721.04,UK pounds,Turkish lira,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:32:18,11/3/2022,3103330696,2054022856,6300.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:33:34,11/6/2022,1444168211,2921087720,8059.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
0:50:49,10/14/2022,1812146577,5805042548,3575.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
4:08:08,10/8/2022,7566751552,2799459463,7913.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:16:55,11/8/2022,5824647314,6844815633,2215.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:15:11,10/14/2022,5087385149,7386077786,9402.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
9:16:07,10/25/2022,713163848,5301268092,5800.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
2:20:33,10/13/2022,7375083888,722322090,1188.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:05:04,10/13/2022,1842877204,9835038654,8341.62,Euro,Pakistani rupee,Spain,Pakistan,Cross-border,0,Normal_Fan_Out
5:27:46,10/16/2022,9553438593,7963654837,15244.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
0:38:31,10/29/2022,8474427616,4104081382,13039.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
14:51:32,10/12/2022,563534423,6299348803,7602.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
3:51:09,11/1/2022,5765408789,336063448,12059.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
7:30:59,10/9/2022,4998045479,104387077,609.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:18:50,11/10/2022,680046598,6759456789,1785.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
16:25:49,10/29/2022,5553472786,9151353049,1600.24,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
18:51:08,10/30/2022,3994172706,1665034365,2583.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
14:52:54,10/22/2022,3783676633,4962164945,6557.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:27:36,11/11/2022,1123813888,5250727636,7096.1,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:37:55,11/6/2022,9645084350,171987531,5109.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:02:57,11/5/2022,2358552033,9662259266,10158.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
17:39:16,10/16/2022,9395946307,6402426398,6865.09,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:35:01,11/2/2022,6559742275,4552216108,6687.94,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:02:59,11/4/2022,9186055169,7441263682,310.58,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
23:52:30,10/19/2022,8961334328,9846288597,5702.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
8:11:23,11/8/2022,3735312145,8979938681,4899.98,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
19:30:47,11/8/2022,2218170744,8695107817,12326.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:44:23,10/18/2022,8130856449,450395871,22933.43,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
17:40:15,10/27/2022,5739941275,4247936351,9792.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
9:49:38,10/8/2022,1297981007,3873709927,5238.94,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
19:00:16,10/9/2022,9308866687,4638001513,7269.11,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
21:32:21,10/22/2022,9455386929,3875251200,11508.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:19:41,11/1/2022,5918065361,7921135105,12891.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
3:23:58,10/24/2022,2512679267,8369840468,15241.78,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:25:19,11/2/2022,1580772560,6517215100,2794.27,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:14:16,10/24/2022,1007869400,3128792191,6289.35,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
21:14:06,11/7/2022,8619636113,2326619300,1240.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:15:31,10/12/2022,8926863299,3870376826,10397.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:56:02,10/29/2022,287925469,7343319240,59.72,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:07:17,10/10/2022,731398203,7537292128,7632.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
13:32:04,11/8/2022,8645272466,1273541911,327.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:12:36,10/16/2022,8431632351,9195486317,619.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:57:17,10/24/2022,5080447405,9321545787,1679.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:15:06,10/28/2022,3309575735,8874108623,5917.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
14:37:44,10/27/2022,3046750994,2735783537,4867.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:24:30,10/31/2022,4586870141,3088271893,10406.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:25:36,10/9/2022,9387517617,2225924818,6490.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
19:56:44,10/15/2022,1803883594,1294477286,4196.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
0:16:36,10/15/2022,9850092818,6423324882,9161.410867,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
13:22:02,10/16/2022,3786267842,999892193,21093.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:25:16,11/3/2022,2031936888,8970233716,351.16,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:59:34,11/7/2022,4109275762,3032659988,7855.72,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:23:07,10/10/2022,5595948615,7470740949,17335.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:34:14,11/4/2022,6837507008,2375902492,12479.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
9:48:20,10/29/2022,4228589778,273978520,8941.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
18:26:26,10/24/2022,5242230374,8034764406,1713.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:44:54,10/9/2022,2044114297,4063749322,5522.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:58:03,10/13/2022,1763620740,3463559602,769799.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_single_large
16:20:50,10/30/2022,9947598899,7647254509,12648.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
10:26:59,10/14/2022,8821450419,8979977493,4551.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:26:19,10/26/2022,4149761721,1147600602,17643.27,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:20:40,10/18/2022,1503552540,5330483468,910.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:06:27,10/21/2022,3237610991,4657217270,26091.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
23:22:44,11/6/2022,8296474486,9951218258,8110.03,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Fan_Out
10:09:00,10/29/2022,131408312,4817652208,7031.44,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
2:32:12,10/27/2022,95040473,3171984907,10702.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:44:43,10/10/2022,810686691,6716290798,603.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
6:18:45,10/9/2022,9712777488,6453431435,14735.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
14:14:39,10/9/2022,3771309021,4063749322,14695.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:32:42,10/10/2022,6663936621,6547582598,12009.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:10:03,10/28/2022,2420393246,4965323415,4103.2,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
8:49:58,10/28/2022,4989799808,1396676377,73.18,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:33:07,10/17/2022,5976274036,1640129827,5714.47,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
14:27:38,10/21/2022,1119210176,1369446998,9657.18,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
9:26:28,11/4/2022,4437546337,2572418730,18590.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
20:56:39,11/5/2022,297565041,2991863586,6001.53,Dirham,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:04:28,10/14/2022,5020435831,830689913,2654.78,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
9:31:06,11/5/2022,1806287031,8331114016,1256.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
16:43:03,10/19/2022,3566033098,2286959281,1811.1,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
4:27:53,10/23/2022,1326183659,453655744,305.88,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
12:37:30,10/12/2022,2033219552,7569174477,6800.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
17:09:00,10/8/2022,7109813473,1491736788,17507.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:40:01,10/20/2022,1388477469,2760262630,17590.93,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out
8:20:10,10/30/2022,5545052233,6008239984,2974.99,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
19:10:54,10/8/2022,8279983845,9068474066,9390.74,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:42:35,11/2/2022,7207726265,261825690,18071.14,Turkish lira,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:35:57,11/9/2022,5756884503,3401126057,16026.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
16:03:49,10/28/2022,1542389688,1771781578,720.27,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
19:26:55,11/11/2022,8461836765,8553918468,11385.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:01:36,10/15/2022,318946466,9706395861,7482.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
17:31:19,10/11/2022,2904877221,5851890443,25752.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
